Type;Days for shipping (real);Days for shipment (scheduled);Benefit per order;Sales per customer;Delivery Status;Late_delivery_risk;Category Id;Category Name;Customer City;Customer Country;Customer Email;Customer Fname;Customer Id;Customer Lname;Customer Password;Customer Segment;Customer State;Customer Street;Customer Zipcode;Department Id;Department Name;Latitude;Longitude;Market;Order City;Order Country;Order Customer Id;order date (DateOrders);Order Id;Order Item Cardprod Id;Order Item Discount;Order Item Discount Rate;Order Item Id;Order Item Product Price;Order Item Profit Ratio;Order Item Quantity;Sales;Order Item Total;Order Profit Per Order;Order Region;Order State;Order Status;Order Zipcode;Product Card Id;Product Category Id;Product Description;Product Image;Product Name;Product Price;Product Status;shipping date (DateOrders);Shipping Mode
CASH;3;4;9.119.999.695;1.899.900.055;Advance shipping;0;48;Water Sports;Laredo;EE. UU.;XXXXXXXXX;Alice;2247;Werner;XXXXXXXXX;Home Office;TX;1557 Heather Leaf Plaza;78040;7;Fan Shop;2.750.744.438;-9.948.082.733;LATAM;Buenos Aires;Argentina;2247;2/5/2015 04:40;2412;1073;10;0.050000001;6021;1.999.900.055;0.479999989;1;1.999.900.055;1.899.900.055;9.119.999.695;South America;Buenos Aires;CLOSED;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;2/8/2015 04:40;Standard Class
CASH;2;1;5.291.999.817;1.889.900.055;Late delivery;1;48;Water Sports;Caguas;Puerto Rico;XXXXXXXXX;Grace;4163;Welch;XXXXXXXXX;Consumer;PR;4543 Red Private;725;7;Fan Shop;1.823.577.309;-6.637.056.732;LATAM;Buenos Aires;Argentina;4163;2/5/2015 02:13;2405;1073;11;0.059999999;6007;1.999.900.055;0.280000001;1;1.999.900.055;1.889.900.055;5.291.999.817;South America;Buenos Aires;CLOSED;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;2/7/2015 02:13;First Class
TRANSFER;2;1;6.488.999.939;1.919.900.055;Late delivery;1;48;Water Sports;Caguas;Puerto Rico;XXXXXXXXX;Mary;3227;Smith;XXXXXXXXX;Consumer;PR;5659 Shady Cloud Port;725;7;Fan Shop;1.821.407.127;-6.637.051.392;LATAM;Resistencia;Argentina;3227;2/3/2015 19:44;2318;1073;8;0.039999999;5794;1.999.900.055;0.340000004;1;1.999.900.055;1.919.900.055;6.488.999.939;South America;Chaco;PROCESSING;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;2/5/2015 19:44;First Class
CASH;1;0;5.195.999.908;1.659.900.055;Late delivery;1;48;Water Sports;Caguas;Puerto Rico;XXXXXXXXX;Carl;9900;Palmer;XXXXXXXXX;Corporate;PR;3410 Grand Elk Trail;725;7;Fan Shop;1.825.153.542;-6.637.051.392;LATAM;Buenos Aires;Argentina;9900;2/2/2015 22:01;2256;1073;34;0.170000002;5649;1.999.900.055;0.310000002;1;1.999.900.055;1.659.900.055;5.195.999.908;South America;Buenos Aires;CLOSED;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;2/3/2015 10:01;Same Day
DEBIT;5;2;6.691.999.817;1.979.900.055;Late delivery;1;48;Water Sports;Chicago;EE. UU.;XXXXXXXXX;Jacob;1480;Ayers;XXXXXXXXX;Consumer;IL;4174 Pleasant Mountain Acres;60619;7;Fan Shop;4.190.987.396;-8.773.109.436;LATAM;San Juan;Argentina;1480;2/1/2015 20:48;2184;1073;2;0.01;5468;1.999.900.055;0.340000004;1;1.999.900.055;1.979.900.055;6.691.999.817;South America;San Juan;COMPLETE;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;2/6/2015 20:48;Second Class
DEBIT;5;2;-1.503.200.073;1.959.900.055;Late delivery;1;48;Water Sports;Chicago;EE. UU.;XXXXXXXXX;Jacob;1480;Ayers;XXXXXXXXX;Consumer;IL;4174 Pleasant Mountain Acres;60619;7;Fan Shop;4.190.987.396;-8.773.109.436;LATAM;San Juan;Argentina;1480;2/1/2015 20:48;2184;1073;4;0.02;5467;1.999.900.055;-0.769999981;1;1.999.900.055;1.959.900.055;-1.503.200.073;South America;San Juan;COMPLETE;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;2/6/2015 20:48;Second Class
DEBIT;5;2;5.334.999.847;1.939.900.055;Late delivery;1;48;Water Sports;Chicago;EE. UU.;XXXXXXXXX;Jacob;1480;Ayers;XXXXXXXXX;Consumer;IL;4174 Pleasant Mountain Acres;60619;7;Fan Shop;4.190.987.396;-8.773.109.436;LATAM;San Juan;Argentina;1480;2/1/2015 20:48;2184;1073;6;0.029999999;5466;1.999.900.055;0.280000001;1;1.999.900.055;1.939.900.055;5.334.999.847;South America;San Juan;COMPLETE;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;2/6/2015 20:48;Second Class
DEBIT;2;1;9.600.000.381;1.919.900.055;Late delivery;1;48;Water Sports;South San Francisco;EE. UU.;XXXXXXXXX;Louis;4643;Smith;XXXXXXXXX;Consumer;CA;9015 Round Lagoon Square;94080;7;Fan Shop;3.765.774.155;-1.224.140.701;LATAM;San Juan;Argentina;4643;2/1/2015 20:27;2183;1073;8;0.039999999;5464;1.999.900.055;0.050000001;1;1.999.900.055;1.919.900.055;9.600.000.381;South America;San Juan;COMPLETE;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;2/3/2015 20:27;First Class
DEBIT;2;1;5.890.000.153;1.899.900.055;Late delivery;1;48;Water Sports;South San Francisco;EE. UU.;XXXXXXXXX;Louis;4643;Smith;XXXXXXXXX;Consumer;CA;9015 Round Lagoon Square;94080;7;Fan Shop;3.765.774.155;-1.224.140.701;LATAM;San Juan;Argentina;4643;2/1/2015 20:27;2183;1073;10;0.050000001;5463;1.999.900.055;0.310000002;1;1.999.900.055;1.899.900.055;5.890.000.153;South America;San Juan;COMPLETE;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;2/3/2015 20:27;First Class
DEBIT;5;4;9.072.000.122;1.889.900.055;Late delivery;1;48;Water Sports;Plainfield;EE. UU.;XXXXXXXXX;Sharon;6038;Brooks;XXXXXXXXX;Consumer;NJ;9526 Blue Manor;7060;7;Fan Shop;4.061.737.061;-7.441.967.773;LATAM;Avellaneda;Argentina;6038;2/1/2015 15:32;2169;1073;11;0.059999999;5424;1.999.900.055;0.479999989;1;1.999.900.055;1.889.900.055;9.072.000.122;South America;Santa Fe;COMPLETE;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;2/6/2015 15:32;Standard Class
DEBIT;6;4;7.519.999.695;1.599.900.055;Late delivery;1;48;Water Sports;Jackson;EE. UU.;XXXXXXXXX;Mary;2319;Holland;XXXXXXXXX;Corporate;MI;3601 Rustic Branch Gate;49201;7;Fan Shop;4.227.891.541;-8.446.027.374;LATAM;Mar del Plata;Argentina;2319;1/31/2015 3:06;2065;1073;40;0.200000003;5161;1.999.900.055;0.469999999;1;1.999.900.055;1.599.900.055;7.519.999.695;South America;Buenos Aires (provincia);COMPLETE;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;2/6/2015 03:06;Standard Class
TRANSFER;2;4;6.972.000.122;1.659.900.055;Advance shipping;0;48;Water Sports;Caguas;Puerto Rico;XXXXXXXXX;Olivia;9799;Smith;XXXXXXXXX;Corporate;PR;2387 Harvest Subdivision;725;7;Fan Shop;1.826.454.926;-663.706.131;LATAM;San Juan;Argentina;9799;1/28/2015 8:53;1876;1073;34;0.170000002;4696;1.999.900.055;0.419999987;1;1.999.900.055;1.659.900.055;6.972.000.122;South America;San Juan;PENDING;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;1/30/2015 8:53;Standard Class
CASH;5;4;6.422.000.122;1.899.900.055;Late delivery;1;48;Water Sports;Caguas;Puerto Rico;XXXXXXXXX;Mary;7190;Mckinney;XXXXXXXXX;Consumer;PR;7168 Emerald Field;725;7;Fan Shop;1.828.671.837;-6.637.055.206;LATAM;Buenos Aires;Argentina;7190;1/27/2015 19:56;1839;1073;10;0.050000001;4601;1.999.900.055;0.340000004;1;1.999.900.055;1.899.900.055;6.422.000.122;South America;Buenos Aires;CLOSED;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;2/1/2015 19:56;Standard Class
PAYMENT;4;4;5.481.000.137;1.889.900.055;Shipping on time;0;48;Water Sports;Harvey;EE. UU.;XXXXXXXXX;David;2113;Smith;XXXXXXXXX;Home Office;IL;5902 Silver Embers Diversion;60426;7;Fan Shop;4.178.661.728;-9.013.230.896;LATAM;Buenos Aires;Argentina;2113;1/27/2015 19:34;1838;1073;11;0.059999999;4595;1.999.900.055;0.289999992;1;1.999.900.055;1.889.900.055;5.481.000.137;South America;Buenos Aires;PENDING_PAYMENT;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;1/31/2015 19:34;Standard Class
PAYMENT;4;2;8.640.000.153;1.799.900.055;Late delivery;1;48;Water Sports;Brooklyn;EE. UU.;XXXXXXXXX;Mary;7762;Roberson;XXXXXXXXX;Consumer;NY;9891 Golden Panda Highlands;11209;7;Fan Shop;4.061.923.981;-7.403.337.097;LATAM;La Plata;Argentina;7762;1/17/2015 21:20;1158;1073;20;0.100000001;2868;1.999.900.055;0.479999989;1;1.999.900.055;1.799.900.055;8.640.000.153;South America;Buenos Aires (provincia);PAYMENT_REVIEW;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;1/21/2015 21:20;Second Class
CASH;5;4;2.323.999.977;1.659.900.055;Late delivery;1;48;Water Sports;Irving;EE. UU.;XXXXXXXXX;Mary;3786;Moody;XXXXXXXXX;Consumer;TX;8832 Quiet Manor;75061;7;Fan Shop;3.282.715.988;-9.700.611.877;LATAM;Santiago del Estero;Argentina;3786;1/17/2015 14:41;1139;1073;34;0.170000002;2829;1.999.900.055;0.140000001;1;1.999.900.055;1.659.900.055;2.323.999.977;South America;Santiago del Estero;CLOSED;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;1/22/2015 14:41;Standard Class
TRANSFER;3;2;73.5;1.499.900.055;Late delivery;1;48;Water Sports;Caguas;Puerto Rico;XXXXXXXXX;Joseph;10235;Singh;XXXXXXXXX;Corporate;PR;1223 Heather Horse Turnabout;725;7;Fan Shop;1.823.097.611;-6.637.063.599;LATAM;Rosario;Argentina;10235;1/17/2015 8:44;1122;1073;50;0.25;2788;1.999.900.055;0.49000001;1;1.999.900.055;1.499.900.055;73.5;South America;Santa Fe;PENDING;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;1/20/2015 8:44;Second Class
DEBIT;6;2;-3.037.999.916;1.659.900.055;Late delivery;1;48;Water Sports;Detroit;EE. UU.;XXXXXXXXX;Theresa;7219;Smith;XXXXXXXXX;Consumer;MI;5490 Middle Bend;48205;7;Fan Shop;4.242.877.197;-8.298.252.869;LATAM;Avellaneda;Argentina;7219;1/12/2015 14:10;795;1073;34;0.170000002;1968;1.999.900.055;-0.180000007;1;1.999.900.055;1.659.900.055;-3.037.999.916;South America;Santa Fe;COMPLETE;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;1/18/2015 14:10;Second Class
PAYMENT;2;1;5.043.999.863;1.939.900.055;Late delivery;1;48;Water Sports;Fond Du Lac;EE. UU.;XXXXXXXXX;Mary;1244;Smith;XXXXXXXXX;Corporate;WI;6580 Thunder Village;54935;7;Fan Shop;4.378.569.031;-8.847.438.049;LATAM;Buenos Aires;Argentina;1244;1/12/2015 01:12;758;1073;6;0.029999999;1866;1.999.900.055;0.25999999;1;1.999.900.055;1.939.900.055;5.043.999.863;South America;Buenos Aires;PENDING_PAYMENT;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;1/14/2015 1:12;First Class
PAYMENT;2;1;-1.599.299.927;1.919.900.055;Late delivery;1;48;Water Sports;Cerritos;EE. UU.;XXXXXXXXX;Joan;1648;Ingram;XXXXXXXXX;Corporate;CA;3856 Grand Fox Road;90703;7;Fan Shop;3.382.807.922;-1.181.775.513;LATAM;Buenos Aires;Argentina;1648;1/12/2015 00:51;757;1073;8;0.039999999;1865;1.999.900.055;-0.829999983;1;1.999.900.055;1.919.900.055;-1.599.299.927;South America;Buenos Aires;PENDING_PAYMENT;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;1/14/2015 0:51;First Class
PAYMENT;3;4;-1.327.899.933;1.659.900.055;Advance shipping;0;48;Water Sports;Bensalem;EE. UU.;XXXXXXXXX;Donald;11971;Klein;XXXXXXXXX;Corporate;PA;4940 Velvet Timber Cape;19020;7;Fan Shop;401.096.344;-7.491.246.033;LATAM;San Justo;Argentina;11971;1/5/2015 05:57;292;1073;34;0.170000002;734;1.999.900.055;-0.800000012;1;1.999.900.055;1.659.900.055;-1.327.899.933;South America;Santa Fe;PENDING_PAYMENT;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;1/8/2015 05:57;Standard Class
PAYMENT;3;4;1.443.000.031;1.639.900.055;Advance shipping;0;48;Water Sports;Bensalem;EE. UU.;XXXXXXXXX;Donald;11971;Klein;XXXXXXXXX;Corporate;PA;4940 Velvet Timber Cape;19020;7;Fan Shop;401.096.344;-7.491.246.033;LATAM;San Justo;Argentina;11971;1/5/2015 05:57;292;1073;36;0.180000007;733;1.999.900.055;0.090000004;1;1.999.900.055;1.639.900.055;1.443.000.031;South America;Santa Fe;PENDING_PAYMENT;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;1/8/2015 05:57;Standard Class
DEBIT;3;4;8.316.000.366;1.889.900.055;Advance shipping;0;48;Water Sports;Los Angeles;EE. UU.;XXXXXXXXX;Cynthia;9708;Smith;XXXXXXXXX;Home Office;CA;3042 Rustic Line;90026;7;Fan Shop;3.407.662.964;-1.182.648.315;LATAM;Buenos Aires;Argentina;9708;1/4/2015 15:56;252;1073;11;0.059999999;631;1.999.900.055;0.439999998;1;1.999.900.055;1.889.900.055;8.316.000.366;South America;Buenos Aires;COMPLETE;;1073;48;;http://images.acmesports.sports/Pelican+Sunstream+100+Kayak;Pelican Sunstream 100 Kayak;1.999.900.055;0;1/7/2015 15:56;Standard Class
DEBIT;6;2;-3.463.099.976;4.724.500.122;Late delivery;1;9;Cardio Equipment;Newark;EE. UU.;XXXXXXXXX;Grace;1447;Smith;XXXXXXXXX;Consumer;DE;3089 Cotton Panda Bend;19702;3;Footwear;3.968.188.095;-7.564.421.082;LATAM;Santa Rosa;Argentina;1447;3/20/2015 19:30;5400;191;27.5;0.059999999;13475;9.998.999.786;-0.730000019;5;4.999.500.122;4.724.500.122;-3.463.099.976;South America;La Pampa;COMPLETE;;191;9;;http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe;Nike Men's Free 5.0+ Running Shoe;9.998.999.786;0;3/26/2015 19:30;Second Class
DEBIT;2;2;-3.664.599.915;4.999.500.122;Shipping on time;0;9;Cardio Equipment;Tempe;EE. UU.;XXXXXXXXX;Christian;9890;Luna;XXXXXXXXX;Consumer;AZ;2833 Clear Valley;85281;3;Footwear;3.341.519.928;-1.119.199.905;LATAM;Buenos Aires;Argentina;9890;2/20/2017 13:26;53541;191;0;0;133810;9.998.999.786;-0.730000019;5;4.999.500.122;4.999.500.122;-3.664.599.915;South America;Buenos Aires;ON_HOLD;;191;9;;http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe;Nike Men's Free 5.0+ Running Shoe;9.998.999.786;0;2/22/2017 13:26;Second Class
DEBIT;2;2;1.462.400.055;3.749.599.915;Shipping on time;0;9;Cardio Equipment;Tempe;EE. UU.;XXXXXXXXX;Christian;9890;Luna;XXXXXXXXX;Consumer;AZ;2833 Clear Valley;85281;3;Footwear;3.341.519.928;-1.119.199.905;LATAM;Buenos Aires;Argentina;9890;2/20/2017 13:26;53541;191;1.249.899.979;0.25;133811;9.998.999.786;0.389999986;5;4.999.500.122;3.749.599.915;1.462.400.055;South America;Buenos Aires;ON_HOLD;;191;9;;http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe;Nike Men's Free 5.0+ Running Shoe;9.998.999.786;0;2/22/2017 13:26;Second Class
DEBIT;4;4;2.672.999.954;9.898.999.786;Shipping on time;0;9;Cardio Equipment;Denver;EE. UU.;XXXXXXXXX;Mary;45;Nunez;XXXXXXXXX;Consumer;CO;1229 Bright Robin Corners;80231;3;Footwear;3.971.010.208;-1.050.270.767;LATAM;Buenos Aires;Argentina;45;1/4/2015 16:17;253;191;1;0.01;636;9.998.999.786;0.270000011;1;9.998.999.786;9.898.999.786;2.672.999.954;South America;Buenos Aires;COMPLETE;;191;9;;http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe;Nike Men's Free 5.0+ Running Shoe;9.998.999.786;0;1/8/2015 16:17;Standard Class
DEBIT;6;4;-6.288.999.939;8.198.999.786;Late delivery;1;9;Cardio Equipment;Brooklyn;EE. UU.;XXXXXXXXX;Mary;141;Mcmahon;XXXXXXXXX;Consumer;NY;1526 Broad Mountain Plaza;11203;3;Footwear;3.271.671.677;-116.997.261;LATAM;Córdoba;Argentina;141;4/30/2015 14:43;8195;191;18;0.180000007;20468;9.998.999.786;-0.769999981;1;9.998.999.786;8.198.999.786;-6.288.999.939;South America;Córdoba;COMPLETE;;191;9;;http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe;Nike Men's Free 5.0+ Running Shoe;9.998.999.786;0;5/6/2015 14:43;Standard Class
DEBIT;2;4;2;7.998.999.786;Advance shipping;0;9;Cardio Equipment;San Diego;EE. UU.;XXXXXXXXX;Sean;12200;Williams;XXXXXXXXX;Consumer;CA;1285 Green Valley;92105;3;Footwear;327.514.801;-1.171.934.433;LATAM;Buenos Aires;Argentina;12200;1/21/2017 18:44;51501;191;20;0.200000003;128713;9.998.999.786;0.029999999;1;9.998.999.786;7.998.999.786;2;South America;Buenos Aires;COMPLETE;;191;9;;http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe;Nike Men's Free 5.0+ Running Shoe;9.998.999.786;0;1/23/2017 18:44;Standard Class
DEBIT;2;4;2.160.000.038;7.998.999.786;Advance shipping;0;9;Cardio Equipment;Buffalo;EE. UU.;XXXXXXXXX;Mary;4568;Hodge;XXXXXXXXX;Consumer;NY;7651 Round Path;14215;3;Footwear;4.285.579.681;-788.303.833;LATAM;Mendoza;Argentina;4568;3/17/2017 23:02;55281;191;20;0.200000003;138257;9.998.999.786;0.270000011;1;9.998.999.786;7.998.999.786;2.160.000.038;South America;Mendoza;COMPLETE;;191;9;;http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe;Nike Men's Free 5.0+ Running Shoe;9.998.999.786;0;3/19/2017 23:02;Standard Class
DEBIT;4;4;4.027.999.878;1.286.900.024;Shipping on time;0;18;Men's Footwear;Chicago;EE. UU.;XXXXXXXXX;Mary;11585;Smith;XXXXXXXXX;Consumer;IL;7762 Noble Heath;60641;4;Apparel;4.195.346.451;-8.773.246.002;LATAM;Buenos Aires;Argentina;11585;2/17/2017 10:49;53328;403;1.299.999.952;0.01;133248;1.299.900.055;0.310000002;1;1.299.900.055;1.286.900.024;4.027.999.878;South America;Buenos Aires;COMPLETE;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;2/21/2017 10:49;Standard Class
DEBIT;6;4;-4.218.999.863;5.818.999.863;Late delivery;1;17;Cleats;Portland;EE. UU.;XXXXXXXXX;Zachary;11838;Cook;XXXXXXXXX;Consumer;OR;3154 Fallen Grove Freeway;97229;4;Apparel;455.698.967;-1.226.994.629;LATAM;Presidencia Roque Sáenz Peña;Argentina;11838;2/10/2015 03:05;2750;365;1.799.999.952;0.029999999;6896;5.999.000.168;-0.730000019;1;5.999.000.168;5.818.999.863;-4.218.999.863;South America;Chaco;COMPLETE;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;2/16/2015 3:05;Standard Class
DEBIT;2;4;2.736.000.061;5.699.000.168;Advance shipping;0;17;Cleats;Buffalo;EE. UU.;XXXXXXXXX;Mary;4568;Hodge;XXXXXXXXX;Consumer;NY;7651 Round Path;14215;4;Apparel;4.285.579.681;-788.303.833;LATAM;Mendoza;Argentina;4568;3/17/2017 23:02;55281;365;3;0.050000001;138255;5.999.000.168;0.479999989;1;5.999.000.168;5.699.000.168;2.736.000.061;South America;Mendoza;COMPLETE;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;3/19/2017 23:02;Standard Class
DEBIT;2;4;2.002.000.046;1.228.399.963;Advance shipping;0;18;Men's Footwear;San Diego;EE. UU.;XXXXXXXXX;Sean;12200;Williams;XXXXXXXXX;Consumer;CA;1285 Green Valley;92105;4;Apparel;327.514.801;-1.171.934.433;LATAM;Buenos Aires;Argentina;12200;1/21/2017 18:44;51501;403;7.150.000.095;0.059999999;128712;1.299.900.055;0.159999996;1;1.299.900.055;1.228.399.963;2.002.000.046;South America;Buenos Aires;COMPLETE;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;1/23/2017 18:44;Standard Class
DEBIT;2;4;3.194.000.053;1.228.399.963;Advance shipping;0;18;Men's Footwear;Fort Lauderdale;EE. UU.;XXXXXXXXX;Mary;2684;Walter;XXXXXXXXX;Consumer;FL;2099 Honey Anchor Terrace;33313;4;Apparel;2.615.128.136;-8.021.017.456;LATAM;Buenos Aires;Argentina;2684;5/11/2017 08:04;59006;403;7.150.000.095;0.059999999;147704;1.299.900.055;0.25999999;1;1.299.900.055;1.228.399.963;3.194.000.053;South America;Buenos Aires;COMPLETE;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;5/13/2017 8:04;Standard Class
DEBIT;3;4;3.784.000.015;1.208.899.994;Advance shipping;0;18;Men's Footwear;Aurora;EE. UU.;XXXXXXXXX;Mary;12068;Smith;XXXXXXXXX;Consumer;CO;4388 Shady Timber Valley;80012;4;Apparel;3.963.720.322;-1.048.287.659;LATAM;Resistencia;Argentina;12068;3/16/2017 19:22;55202;403;9.100.000.381;0.07;138062;1.299.900.055;0.310000002;1;1.299.900.055;1.208.899.994;3.784.000.015;South America;Chaco;COMPLETE;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;3/19/2017 19:22;Standard Class
DEBIT;5;4;568.199.997;1.208.899.994;Late delivery;1;18;Men's Footwear;Columbia;EE. UU.;XXXXXXXXX;William;7366;Ellison;XXXXXXXXX;Consumer;SC;8688 Broad Shadow Abbey;29223;4;Apparel;3.411.984.253;-8.108.582.306;LATAM;Mendoza;Argentina;7366;3/18/2017 0:05;55284;403;9.100.000.381;0.07;138263;1.299.900.055;0.469999999;1;1.299.900.055;1.208.899.994;568.199.997;South America;Mendoza;COMPLETE;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;3/23/2017 0:05;Standard Class
DEBIT;5;4;-2.573.800.049;1.169.899.979;Late delivery;1;18;Men's Footwear;San Jose;EE. UU.;XXXXXXXXX;Catherine;3635;Flowers;XXXXXXXXX;Consumer;CA;7651 Round Path;95112;4;Apparel;3.733.271.027;-1.218.783.722;LATAM;Buenos Aires;Argentina;3635;2/25/2017 10:06;53874;403;13;0.100000001;134712;1.299.900.055;-2.200.000.048;1;1.299.900.055;1.169.899.979;-2.573.800.049;South America;Buenos Aires;COMPLETE;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;3/2/2017 10:06;Standard Class
DEBIT;6;4;3.167.000.008;1.130.899.963;Late delivery;1;18;Men's Footwear;San Diego;EE. UU.;XXXXXXXXX;Cheryl;6034;Smith;XXXXXXXXX;Consumer;CA;4291 Dewy Hickory Ramp;92114;4;Apparel;327.514.801;-1.171.934.433;LATAM;Buenos Aires;Argentina;6034;4/9/2015 14:13;6755;403;1.689.999.962;0.129999995;16891;1.299.900.055;0.280000001;1;1.299.900.055;1.130.899.963;3.167.000.008;South America;Buenos Aires;COMPLETE;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;4/15/2015 14:13;Standard Class
DEBIT;4;4;2.447.999.954;5.099.000.168;Shipping on time;0;17;Cleats;Houston;EE. UU.;XXXXXXXXX;Mary;9609;Lucero;XXXXXXXXX;Consumer;TX;1749 Easy Falls;77083;4;Apparel;2.955.062.294;-9.580.967.712;LATAM;Buenos Aires;Argentina;9609;1/21/2017 17:41;51498;365;9;0.150000006;128704;5.999.000.168;0.479999989;1;5.999.000.168;5.099.000.168;2.447.999.954;South America;Buenos Aires;COMPLETE;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;1/25/2017 17:41;Standard Class
DEBIT;6;4;5.193.000.031;1.104.899.979;Late delivery;1;18;Men's Footwear;San Diego;EE. UU.;XXXXXXXXX;Cheryl;6034;Smith;XXXXXXXXX;Consumer;CA;4291 Dewy Hickory Ramp;92114;4;Apparel;327.514.801;-1.171.934.433;LATAM;Buenos Aires;Argentina;6034;4/9/2015 14:13;6755;403;19.5;0.150000006;16888;1.299.900.055;0.469999999;1;1.299.900.055;1.104.899.979;5.193.000.031;South America;Buenos Aires;COMPLETE;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;4/15/2015 14:13;Standard Class
